0,-143
1,-142
2,-144
3,-145
4,-141
5,0
6,-144
7,-15
8,-4
9,-141
10,0
11,-147
12,-149
13,-147
14,-143
15,-142
16,-40
17,-148
18,-145
19,-10
20,-148
21,-17
22,-149
23,-144
24,-149
25,-147
26,-147
27,-147
28,-148
29,-144
30,-143
31,-149
32,-149
33,-143
34,-142
35,-149
36,-146
37,-143
38,-21
39,-143
40,-145
41,0
42,-147
43,-32
44,-146
45,-147
46,-149
47,-37
48,-149
49,-147
50,-148
51,-37
52,-36
53,-145
54,-9
55,-13
56,-147
57,-143
58,-148
59,-144
60,-16
61,0
62,-143
63,0
64,-142
65,-142
66,-2
67,0
68,-144
69,-11
70,-143
71,0
72,-146
73,-143
74,-145
75,-11
76,-141
77,-39
78,-141
79,0
80,-143
81,-8
82,-142
83,0
84,-10
85,-40
86,0
87,-142
88,0
89,0
90,-143
91,-147
92,0
93,-148
94,-25
95,0
96,-148
97,-148
98,-28
99,-148
100,-31
101,0
102,0
103,0
104,-143
105,-28
106,0
107,0
108,0
109,-143
110,0
111,0
112,-26
113,0
114,0
115,0
116,-32
117,-42
118,-148
119,0
120,-37
121,0
122,0
123,-19
124,0
125,0
126,-26
127,-2
128,-1
129,-145
130,-34
131,0
132,0
133,0
134,-145
135,0
136,0
137,0
138,-1
139,0
140,-11
141,-6
142,-1
143,-143
144,0
145,-38
146,-10
147,-15
148,-148
149,-19
150,0
151,-146
152,0
153,0
154,-143
155,-12
156,0
157,0
158,-142
159,-36
160,-24
161,-19
162,-147
163,-142
164,0
165,-18
166,0
167,0
168,0
169,-36
170,-15
171,-5
172,-18
173,0
174,-2
175,-4
176,0
177,-2
178,-8
179,0
180,0
181,0
182,0
183,-145
184,0
185,0
186,0
187,-18
188,0
189,0
190,-142
191,0
192,0
193,-18
194,-6
195,0
196,-1
197,-4
198,0
199,-148
200,-1
201,0
202,0
203,0
204,0
205,0
206,0
207,0
208,-1
209,0
210,0
211,-13
212,-7
213,0
214,0
215,0
216,0
217,-33
218,-14
219,0
220,-8
221,-4
222,0
223,-2
224,-7
225,0
226,0
227,0
228,0
229,0
230,0
231,-3
232,0
233,-13
234,-143
235,0
236,0
237,-144
238,0
239,0
240,0
241,0
242,0
243,0
244,0
245,0
246,-32
247,0
248,0
249,0
250,-147
251,-18
252,0
253,0
254,0
255,0
256,-21
257,0
258,-19
259,-4
260,0
261,-28
262,0
263,0
264,-4
265,0
266,0
267,-2
268,-4
269,0
270,0
271,-2
272,-5
273,-44
274,-1
275,-2
276,0
277,-12
278,-2
279,0
280,0
281,0
282,0
283,-2
284,0
285,0
286,0
287,0
288,-2
289,0
290,0
291,0
292,0
293,0
294,-4
295,-146
296,-4
297,-2
298,-2
299,-24
300,-3
301,-2
302,-148
303,-14
304,-148
305,0
306,-145
307,0
308,0
309,0
310,0
311,-146
312,-2
313,-1
314,-148
315,-38
316,-12
317,0
318,-2
319,-147
320,0
321,-146
322,-147
323,-5
324,0
325,0
326,-147
327,0
328,0
329,0
330,-8
331,-14
332,-1
333,0
334,-9
335,0
336,-2
337,-35
338,-1
339,0
340,-17
341,0
342,-4
343,0
344,0
345,0
346,0
347,0
348,-8
349,-1
350,-12
351,-4
352,0
353,0
354,0
355,0
356,-5
357,0
358,-2
359,-10
360,-4
361,0
362,0
363,0
364,-22
365,-10
366,0
367,-1
368,-1
369,-4
370,0
371,-2
372,0
373,0
374,-1
375,0
376,-5
377,0
378,0
379,-1
380,0
381,0
382,-3
383,-2
384,-17
385,0
386,0
387,0
388,-7
389,0
390,-2
391,0
392,0
393,0
394,0
395,-1
396,-6
397,-11
398,0
399,0
400,-145
401,0
402,-1
403,0
404,0
405,-2
406,0
407,-4
408,0
409,0
410,-46
411,-147
412,0
413,0
414,0
415,-10
416,0
417,-34
418,0
419,0
420,-8
421,0
422,-4
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,-4
431,-16
432,0
433,-3
434,0
435,0
436,-19
437,-2
438,0
439,0
440,0
441,-1
442,-9
443,-6
444,-40
445,-4
446,-3
447,0
448,0
449,-1
450,0
451,0
452,0
453,0
454,-4
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,-4
465,-145
466,-6
467,-149
468,0
469,-17
470,0
471,-6
472,-147
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,-13
484,0
485,0
486,-4
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,-2
499,0
