0,32
1,30
2,30
3,30
4,30
5,30
6,29
7,30
8,30
9,30
10,31
11,29
12,29
13,28
14,27
15,26
16,26
17,25
18,24
19,24
20,23
21,23
22,22
23,22
24,21
25,20
26,20
27,20
28,19
29,19
30,20
31,20
32,20
33,20
34,20
35,19
36,19
37,18
38,18
39,17
40,17
41,17
42,16
43,16
44,16
45,15
46,15
47,16
48,17
49,16
50,16
51,16
52,16
53,16
54,17
55,17
56,18
57,17
58,17
59,17
60,18
61,18
62,18
63,18
64,19
65,19
66,20
67,20
68,20
69,20
70,19
71,19
72,19
73,19
74,20
75,20
76,21
77,21
78,22
79,22
80,23
81,23
82,23
83,23
84,23
85,24
86,24
87,24
88,24
89,24
90,25
91,24
92,24
93,23
94,23
95,23
96,24
97,24
98,24
99,24
100,24
101,24
102,24
103,24
104,23
105,23
106,23
107,23
108,23
109,23
110,23
111,23
112,24
113,24
114,24
115,25
116,25
117,24
118,23
119,23
120,23
121,23
122,23
123,23
124,24
125,24
126,23
127,24
128,24
129,24
130,24
131,24
132,24
133,24
134,24
135,24
136,24
137,24
138,24
139,24
140,25
141,25
142,25
143,24
144,24
145,23
146,24
147,24
148,23
149,23
150,23
151,22
152,22
153,23
154,22
155,22
156,22
157,22
158,21
159,21
160,21
161,22
162,21
163,21
164,21
165,21
166,21
167,21
168,21
169,22
170,22
171,23
172,23
173,23
174,24
175,25
176,25
177,25
178,26
179,26
180,27
181,27
182,27
183,26
184,26
185,26
186,27
187,27
188,27
189,28
190,27
191,27
192,28
193,28
194,29
195,29
196,29
197,28
198,28
199,28
200,28
201,28
202,29
203,29
204,29
205,29
206,30
207,30
208,30
209,30
210,30
211,31
212,32
213,32
214,33
215,33
216,33
217,33
218,33
219,33
220,33
221,34
222,34
223,34
224,34
225,34
226,34
227,34
228,34
229,34
230,34
231,35
232,35
233,36
234,36
235,36
236,36
237,35
238,36
239,36
240,36
241,36
242,36
243,36
244,36
245,36
246,35
247,35
248,36
249,36
250,35
251,36
252,36
253,36
254,36
255,37
256,36
257,36
258,37
259,37
260,38
261,38
262,38
263,38
264,39
265,39
266,39
267,40
268,40
269,41
270,41
271,41
272,41
273,41
274,42
275,42
276,42
277,42
278,43
279,43
280,43
281,43
282,44
283,44
284,44
285,44
286,44
287,44
288,45
289,45
290,45
291,46
292,46
293,46
294,46
295,45
296,46
297,46
298,46
299,47
300,47
301,47
302,49
303,48
304,47
305,47
306,46
307,46
308,46
309,46
310,46
311,43
312,43
313,44
314,44
315,45
316,45
317,45
318,45
319,44
320,44
321,42
322,42
323,41
324,41
325,41
326,39
327,39
328,39
329,40
330,41
331,41
332,41
333,41
334,41
335,41
336,41
337,39
338,39
339,39
340,38
341,38
342,39
343,39
344,39
345,39
346,39
347,39
348,40
349,40
350,40
351,41
352,41
353,42
354,42
355,42
356,43
357,43
358,43
359,43
360,43
361,43
362,43
363,43
364,44
365,43
366,44
367,45
368,45
369,46
370,46
371,46
372,46
373,47
374,47
375,47
376,47
377,47
378,47
379,47
380,48
381,48
382,48
383,48
384,48
385,48
386,48
387,49
388,49
389,49
390,49
391,49
392,49
393,49
394,49
395,49
396,49
397,49
398,49
399,49
400,49
401,49
402,49
403,49
404,49
405,49
406,49
407,49
408,49
409,49
410,47
411,45
412,45
413,46
414,46
415,46
416,46
417,45
418,45
419,45
420,45
421,46
422,46
423,46
424,46
425,46
426,46
427,46
428,47
429,47
430,47
431,48
432,48
433,49
434,49
435,50
436,50
437,51
438,51
439,51
440,51
441,52
442,51
443,51
444,53
445,53
446,53
447,53
448,53
449,53
450,53
451,53
452,54
453,54
454,54
455,55
456,55
457,55
458,55
459,55
460,55
461,55
462,55
463,56
464,56
465,57
466,58
467,59
468,59
469,60
470,60
471,60
472,59
473,59
474,59
475,59
476,60
477,60
478,60
479,60
480,60
481,61
482,61
483,61
484,61
485,61
486,61
487,61
488,61
489,61
490,61
491,61
492,61
493,61
494,61
495,62
496,62
497,62
498,62
499,62
