0,32
1,30
2,30
3,30
4,30
5,30
6,28
7,29
8,29
9,28
10,29
11,30
12,30
13,30
14,31
15,32
16,32
17,32
18,33
19,33
20,33
21,34
22,34
23,35
24,35
25,35
26,36
27,36
28,36
29,35
30,34
31,34
32,34
33,33
34,32
35,32
36,31
37,29
38,28
39,27
40,26
41,25
42,26
43,26
44,26
45,27
46,27
47,26
48,26
49,26
50,26
51,27
52,27
53,27
54,27
55,28
56,28
57,28
58,28
59,28
60,28
61,29
62,29
63,29
64,30
65,29
66,29
67,30
68,30
69,30
70,31
71,31
72,31
73,31
74,32
75,32
76,31
77,32
78,30
79,30
80,31
81,31
82,31
83,31
84,31
85,31
86,31
87,32
88,32
89,32
90,32
91,31
92,32
93,32
94,31
95,31
96,32
97,30
98,31
99,31
100,31
101,31
102,31
103,31
104,31
105,31
106,31
107,31
108,31
109,32
110,32
111,32
112,30
113,29
114,28
115,28
116,29
117,29
118,29
119,29
120,29
121,30
122,30
123,30
124,30
125,30
126,31
127,31
128,32
129,32
130,33
131,33
132,33
133,33
134,34
135,34
136,34
137,34
138,34
139,35
140,35
141,36
142,36
143,37
144,37
145,37
146,38
147,38
148,38
149,38
150,38
151,39
152,39
153,39
154,40
155,40
156,40
157,41
158,41
159,41
160,42
161,42
162,42
163,43
164,43
165,43
166,43
167,44
168,43
169,44
170,43
171,43
172,43
173,42
174,43
175,42
176,42
177,42
178,42
179,42
180,42
181,42
182,42
183,43
184,43
185,43
186,44
187,44
188,44
189,44
190,44
191,44
192,44
193,44
194,44
195,44
196,44
197,44
198,44
199,45
200,45
201,45
202,45
203,45
204,45
205,45
206,45
207,45
208,46
209,46
210,46
211,47
212,47
213,46
214,47
215,47
216,47
217,48
218,48
219,48
220,48
221,48
222,48
223,48
224,49
225,49
226,49
227,49
228,48
229,48
230,48
231,48
232,49
233,49
234,50
235,50
236,50
237,51
238,51
239,51
240,50
241,50
242,50
243,51
244,51
245,51
246,51
247,51
248,51
249,51
250,51
251,50
252,51
253,51
254,51
255,51
256,51
257,51
258,50
259,50
260,50
261,51
262,51
263,51
264,52
265,52
266,52
267,53
268,54
269,54
270,54
271,53
272,53
273,54
274,53
275,53
276,53
277,53
278,53
279,51
280,51
281,51
282,50
283,50
284,50
285,50
286,50
287,50
288,50
289,50
290,50
291,51
292,51
293,51
294,52
295,52
296,50
297,50
298,50
299,50
300,50
301,50
302,51
303,51
304,51
305,51
306,52
307,52
308,52
309,52
310,53
311,52
312,51
313,51
314,51
315,51
316,51
317,51
318,51
319,52
320,52
321,52
322,53
323,52
324,52
325,52
326,52
327,53
328,53
329,54
330,54
331,54
332,54
333,54
334,55
335,55
336,55
337,55
338,55
339,55
340,55
341,55
342,55
343,55
344,55
345,54
346,54
347,54
348,54
349,54
350,54
351,53
352,53
353,53
354,53
355,53
356,52
357,52
358,53
359,53
360,54
361,54
362,54
363,54
364,54
365,54
366,52
367,52
368,52
369,52
370,52
371,52
372,52
373,52
374,52
375,52
376,52
377,52
378,52
379,52
380,52
381,52
382,53
383,54
384,54
385,54
386,55
387,55
388,55
389,55
390,55
391,55
392,55
393,55
394,55
395,55
396,56
397,57
398,57
399,57
400,57
401,57
402,57
403,57
404,58
405,58
406,58
407,58
408,58
409,59
410,59
411,59
412,59
413,59
414,59
415,59
416,59
417,59
418,59
419,59
420,59
421,60
422,60
423,61
424,61
425,61
426,61
427,61
428,61
429,61
430,61
431,62
432,62
433,62
434,62
435,63
436,63
437,64
438,64
439,64
440,64
441,62
442,61
443,61
444,62
445,62
446,62
447,62
448,62
449,63
450,63
451,63
452,63
453,63
454,63
455,63
456,63
457,63
458,63
459,63
460,63
461,63
462,63
463,63
464,63
465,63
466,63
467,63
468,63
469,64
470,64
471,65
472,65
473,65
474,65
475,65
476,65
477,65
478,65
479,65
480,66
481,65
482,65
483,65
484,65
485,65
486,65
487,65
488,65
489,65
490,65
491,65
492,66
493,66
494,66
495,66
496,66
497,66
498,67
499,67
