0,-147
1,-143
2,-34
3,-149
4,-8
5,-18
6,-144
7,-143
8,-145
9,-146
10,-146
11,-150
12,-146
13,-143
14,-144
15,-147
16,-149
17,-142
18,-145
19,-145
20,-143
21,-142
22,-145
23,-147
24,0
25,-144
26,0
27,-147
28,-146
29,-148
30,-144
31,-146
32,-149
33,-148
34,-143
35,0
36,0
37,-145
38,-145
39,-143
40,-146
41,-143
42,-21
43,-144
44,-1
45,-144
46,-142
47,-147
48,-142
49,-4
50,-1
51,0
52,-9
53,-11
54,-148
55,-142
56,0
57,-42
58,0
59,-2
60,-15
61,-2
62,0
63,-147
64,0
65,0
66,0
67,0
68,-18
69,0
70,0
71,-7
72,0
73,-33
74,-23
75,0
76,0
77,-4
78,0
79,0
80,0
81,0
82,0
83,-41
84,-142
85,0
86,0
87,-2
88,-141
89,0
90,0
91,0
92,-3
93,0
94,-2
95,-11
96,0
97,0
98,0
99,0
100,0
101,-2
102,-142
103,-2
104,0
105,0
106,-6
107,0
108,-1
109,0
110,0
111,-2
112,-3
113,0
114,0
115,0
116,-38
117,-10
118,0
119,0
120,0
121,0
122,-6
123,0
124,0
125,-25
126,-143
127,-2
128,-141
129,0
130,-20
131,-22
132,0
133,0
134,-2
135,0
136,-141
137,0
138,0
139,0
140,0
141,-2
142,0
143,-6
144,0
145,0
146,-10
147,-7
148,0
149,0
150,-10
151,-8
152,0
153,-2
154,0
155,-2
156,-37
157,-1
158,0
159,-4
160,0
161,-2
162,0
163,0
164,0
165,0
166,-142
167,-8
168,0
169,0
170,0
171,0
172,-2
173,-6
174,-17
175,0
176,-31
177,0
178,0
179,-2
180,0
181,0
182,0
183,0
184,-7
185,0
186,-3
187,-3
188,-3
189,0
190,0
191,0
192,0
193,0
194,-2
195,-1
196,-1
197,-2
198,0
199,0
200,-2
201,0
202,0
203,0
204,-7
205,0
206,0
207,0
208,0
209,-3
210,0
211,0
212,0
213,0
214,0
215,0
216,0
217,-147
218,-20
219,0
220,0
221,0
222,-3
223,0
224,0
225,-1
226,0
227,0
228,-3
229,0
230,0
231,-2
232,0
233,0
234,-2
235,0
236,-2
237,0
238,0
239,0
240,0
241,-2
242,0
243,0
244,0
245,0
246,-143
247,0
248,0
249,0
250,0
251,0
252,-2
253,-6
254,-1
255,0
256,0
257,0
258,0
259,0
260,-1
261,-3
262,-4
263,0
264,-1
265,-2
266,-2
267,-2
268,-2
269,0
270,0
271,0
272,0
273,-3
274,0
275,0
276,0
277,-17
278,-20
279,0
280,-26
281,-2
282,0
283,0
284,0
285,0
286,-19
287,-4
288,0
289,0
290,-23
291,0
292,0
293,0
294,-2
295,-2
296,-23
297,-141
298,0
299,-3
300,0
301,0
302,0
303,-20
304,-12
305,0
306,0
307,0
308,0
309,0
310,0
311,-19
312,-2
313,-2
314,-11
315,0
316,-11
317,-11
318,0
319,0
320,-19
321,0
322,0
323,0
324,-142
325,-4
326,-2
327,0
328,-142
329,0
330,0
331,-2
332,0
333,0
334,0
335,0
336,0
337,0
338,-2
339,-26
340,-2
341,0
342,0
343,0
344,0
345,-1
346,0
347,0
348,-3
349,-2
350,0
351,-4
352,0
353,0
354,-7
355,-2
356,0
357,0
358,0
359,0
360,0
361,0
362,-2
363,-2
364,0
365,0
366,-8
367,0
368,0
369,0
370,0
371,0
372,-3
373,-7
374,0
375,0
376,0
377,0
378,-10
379,0
380,0
381,-25
382,-142
383,0
384,0
385,-2
386,0
387,0
388,0
389,0
390,0
391,-142
392,-4
393,-16
394,-147
395,-6
396,-2
397,0
398,-4
399,-14
400,0
401,0
402,-142
403,-37
404,-39
405,-2
406,0
407,0
408,0
409,0
410,0
411,-13
412,0
413,0
414,-2
415,0
416,0
417,-4
418,0
419,0
420,0
421,-2
422,-2
423,-2
424,0
425,-3
426,0
427,-4
428,-10
429,-2
430,0
431,-2
432,0
433,0
434,-3
435,0
436,-3
437,0
438,0
439,-3
440,-142
441,-2
442,0
443,0
444,0
445,0
446,-143
447,0
448,-2
449,0
450,-12
451,-14
452,0
453,0
454,0
455,0
456,-2
457,0
458,0
459,0
460,0
461,-2
462,-2
463,-2
464,0
465,-1
466,-2
467,-141
468,-2
469,-8
470,0
471,-15
472,-3
473,-2
474,-1
475,0
476,0
477,0
478,0
479,0
480,-2
481,0
482,-6
483,0
484,-1
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,-2
497,-2
498,0
499,-28
